game_id
401482947
401497505
401489651
401494401
401483265
401483275
401482906
401483461
401485099
401489571
401483235
401483308
401483344
401483298
401483039
401484362
401494933
401482983
401491799
401488380
401492454
401483365
401483337
401487612
401483319
401489751
401494597
401485025
401489513
401489662
401487408
401493663
401493633
401489690
401486936
401489550
401485101
401485102
401500557
401500556
401500363
401497670
401497514
401493949
401493749
401493705
401493699
401492424
401492254
401491837
401491825
401491815
401491791
401491665
401491655
401491278
401491259
401489714
401489700
401489671
401489620
401489596
401489506
401488826
401488823
401488809
401488791
401487702
401487690
401487662
401487643
401487469
401487449
401487327
401487275
401485389
401485293
401485292
401485026
401484860
401484855
401483431
401483411
401483398
401483391
401483357
401483352
401483328
401482965
401482914
401482897
401499435
401499091
401496947
401493733
401492427
401492095
401491839
401491833
401491811
401490544
401489637
401488998
401488786
401488558
401487718
401487486
401487363
401487131
401485470
401485098
401482929
401485103
401485104
401501670
401493953
401493939
401493805
401493777
401493753
401493741
401492374
401492306
401491722
401491709
401491703
401489611
401489607
401489582
401489542
401489520
401489498
401489004
401488718
401488666
401487681
401487516
401487296
401485294
401483383
401483378
401483290
401483266
401483247
401483236
401483194
401483050
401483030
401482999
401482974
401482938
401482889
401493776
401492630
401491889
401489631
401489576
401488725
401488712
401483452
401483420
401485100
401500558
401494750
401494593
401494415
401493820
401489108
401489086
401489050
401487398
401487352
401487288
401483371
401483281
401483206
401482991
401498237
401483470
401501770
401497711
401497494
401494382
401493931
401489045
401489012
401488780
401488209
401488190
401488142
401487712
401487318
401487103
401487388
401498729
401489019
401492099
401483479
401483443
401492624
401489621
401485106
401483405
401503540
401492447
401489644
401487618
401483216
401485105
401489525
401498236
401497564
401494598
401493672
401491792
401491748
401490523
401489514
401488539
401487517
401485471
401494606
401494479
401493771
401491886
401489060
401485461
401485297
401484869
401493466
401489109
401488199
401485295
401489100
401485296
401489020
401483276
401485107
401483309
401483345
401483320
401499090
401489627
401488810
401491895
401487104
401482992
401489551
401483392
401500559
401499590
401497710
401497498
401494633
401493950
401493781
401492635
401492440
401492301
401492295
401491863
401491805
401491734
401491260
401490463
401489706
401489691
401487698
401487328
401483412
401483399
401483358
401499511
401493940
401491716
401489490
401497502
401496887
401494406
401493795
401493754
401492375
401488792
401485108
401483379
401482955
401493798
401493496
401491677
401489588
401489093
401488827
401483432
401494416
401493932
401489526
401489046
401489013
401483471
401500560
401482948
401484527
401487676
401497509
401483262
401482907
401483462
401487626
401483299
401483040
401484363
401493835
401482984
401489051
401485298
401488191
401483366
401483338
401487613
401491672
401482890
401500561
401488143
401487276
401487132
401489645
401487644
401486286
401485109
401491841
401485299
401493664
401491860
401491834
401491661
401489534
401489507
401488801
401488713
401487669
401487636
401487364
401484861
401483480
401483406
401483372
401483282
401483248
401483207
401483031
401482966
401482939
401482930
401482915
401482898
401483421
401493700
401493492
401491870
401489554
401487659
401487297
401485130
401483453
401483384
401483353
401483291
401483237
401483195
401487711
401485510
401483000
401492625
401487399
401487353
401487470
401487289
401489480
401489029
401489021
401485131
401492100
401487589
401487487
401485132
401493821
401485133
401502000
401493667
401490545
401489515
401488793
401488701
401494364
401493706
401483413
401493941
401492645
401491743
401488540
401487652
401494387
401492445
401492309
401492255
401492177
401489752
401489701
401489655
401489061
401487663
401487319
401493814
401489616
401485300
401496631
401487389
401485462
401485134
401493785
401493634
401492096
401491806
401491650
401489527
401487703
401487691
401487682
401487365
401482922
401489622
401493774
401491829
401489628
401489077
401485301
401485135
401489087
401489094
401489067
401487153
401488200
401487713
401483231
401497565
401489672
401492364
401487488
401483267
401493791
401491279
401489035
401486287
401485027
401494404
401492618
401491727
401489555
401488828
401483433
401496932
401492376
401489683
401489632
401487637
401487450
401482956
401486288
401493933
401493751
401491666
401489030
401487518
401487329
401489101
401485302
401483196
401482993
401488210
401487471
401489678
401489014
401487610
401488642
401483263
401483463
401485136
401483300
401483339
401483321
401489707
401487569
401485303
401482891
401484364
401500563
401500562
401496875
401493668
401492627
401492243
401492203
401491876
401491738
401490510
401489623
401489508
401488811
401488719
401488667
401487719
401487677
401487670
401487645
401486937
401485305
401483051
401483032
401479695
401499512
401489491
401489078
401500564
401493778
401493742
401489702
401489638
401489608
401489597
401489583
401489543
401489499
401487298
401485306
401485304
401483481
401482916
401479694
401493822
401489589
401489095
401487400
401487290
401487277
401493502
401487611
401489068
401487472
401482985
401491656
401482949
401483165
401482908
401483041
401485021
401488381
401487390
401485137
401493683
401485138
401488663
401479697
401496895
401494599
401493701
401493678
401492256
401491723
401489521
401489516
401488802
401488541
401487664
401487627
401487451
401487366
401487105
401485307
401485139
401483359
401483329
401483249
401483001
401482975
401482931
401482899
401492178
401489600
401483208
401493954
401491807
401491692
401489088
401489036
401489005
401488644
401487692
401487354
401483292
401483197
401479696
401491688
401487154
401485140
401484368
401483422
401482940
401496647
401491902
401489481
401488192
401487320
401483444
401497115
401483472
401483310
401488643
401496630
401482967
401483232
401488812
401489692
401496937
401493673
401493665
401492435
401491866
401491739
401490524
401490464
401489673
401489656
401488794
401488714
401487409
401483393
401486707
401479698
401490546
401493618
401492204
401491890
401482957
401489565
401489015
401483434
401489052
401488829
401493934
401491695
401496876
401485141
401489069
401483301
401486296
401483238
401483400
401483454
401482994
401483217
401485142
401483283
401479699
401493782
401493679
401492646
401492244
401491877
401491223
401489715
401489663
401489572
401487330
401486709
401486708
401486322
401486297
401486295
401485511
401485010
401493942
401492631
401492377
401489629
401489577
401489079
401487299
401485463
401482923
401490428
401485143
401487278
401483482
401483373
401483190
401489556
401486323
401494389
401487401
401489482
401482986
401483277
401482909
401483340
401479700
401483042
401488382
401486325
401485145
401479941
401479942
401485309
401486298
401486440
401488694
401483002
401486326
401486299
401494590
401488682
401486441
401492442
401488634
401485144
401486300
401485028
401483414
401488676
401486442
401491821
401488645
401487619
401492432
401492373
401491662
401490511
401489563
401488795
401488690
401488629
401487714
401487646
401487106
401486420
401486358
401486327
401485308
401483330
401483250
401483052
401482958
401482900
401491689
401488787
401487519
401486301
401483209
401486397
401493816
401493721
401488221
401488144
401487321
401483385
401483293
401482917
401479701
401488670
401482892
401489590
401489110
401488201
401483445
401491682
401486337
401485146
401489037
401487391
401485022
401483473
401501999
401487614
401479943
401493503
401488679
401487489
401479944
401483360
401482941
401499591
401498233
401493707
401492296
401491651
401489646
401488813
401486292
401488677
401493666
401489753
401488726
401488646
401486444
401493493
401490525
401489006
401488698
401488632
401482932
401496879
401491803
401489693
401488990
401488692
401487629
401487520
401482976
401488648
401486443
401490420
401489716
401487715
401487107
401485472
401494050
401493500
401492370
401491657
401490429
401489564
401488630
401488211
401485147
401491261
401485029
401491871
401489601
401489022
401488219
401488193
401489016
401489053
401491683
401491696
401487355
401482950
401497506
401489652
401497571
401483346
401497570
401483367
401486340
401485149
401486338
401486302
401488680
401488633
401486436
401492365
401491673
401488649
401488220
401487510
401486451
401486339
401486303
401488675
401504319
401500692
401498264
401489578
401488700
401487720
401487430
401482968
401488678
401488631
401486434
401505450
401493936
401488542
401485148
401488647
401486452
401486304
401483380
401485512
401486359
401485050
401488691
401487704
401486433
401486445
401492428
401486305
401483268
401486341
401486453
401486432
401486360
401483198
401486446
401488803
401483311
401482910
401486689
401483322
401483428
401483394
401483354
401485464
401486677
401491658
401486711
401486785
401493792
401486447
401486456
401486712
401486678
401486786
401486700
401486448
401492450
401486457
401486679
401486699
401486449
401489080
401486710
401482924
401482918
401501930
401497510
401493786
401491878
401491861
401491710
401489492
401487628
401485011
401482977
401482901
401491796
401485310
401483284
401487108
401486450
401485311
401483191
401483053
401488781
401488145
401487279
401485150
401498750
401491700
401488194
401483446
401483374
401486701
401486690
401483043
401486691
401486693
401486682
401486458
401486788
401486715
401486306
401486400
401491667
401486683
401486459
401486787
401486307
401491830
401486401
401491262
401486713
401490512
401486692
401486680
401486460
401499592
401491838
401488697
401488543
401486714
401482959
401501191
401492302
401490450
401489664
401487647
401487630
401487474
401486675
401486293
401485473
401483415
401491896
401493815
401491826
401491701
401489602
401486688
401486681
401486461
401501671
401499130
401494480
401493494
401492350
401489579
401487300
401488727
401487452
401482969
401483386
401491684
401487402
401487155
401486716
401483435
401486676
401491800
401491797
401488804
401488202
401482942
401483264
401486695
401486694
401483347
401486399
401497591
401483464
401486696
401483233
401486687
401486463
401486308
401485151
401486938
401486402
401499110
401489703
401488796
401486685
401486462
401486309
401491652
401488699
401483423
401497590
401492436
401489557
401489047
401488635
401486705
401486403
401487511
401491704
401491702
401485312
401499436
401486686
401486465
401483474
401486704
401488638
401488814
401488695
401487280
